project_id,project_name,methodologyorprotocol,fully_harmonized_methodologyorprotocol,region,voluntary_registry,type_from_registry,project_developer,arborwa_project,type,rule-based_type_mapping_first
VCS4913,Restoration of degraded lands through the plantation of forest and fruit trees and distribution of improved stoves in Northern Cameroon,VM0047,"VM0047 Afforestation, Reforestation, and Revegetation",Africa,VCS,Agriculture Forestry and Other Land Use,S2 Services,No,Afforestation/Reforestation,Afforestation/Reforestation
ACR524,Foam Blowing Agent 001,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,ACR Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use, ,ACR,Industrial Process Emissions,297,No,HFC Replacement in Foam Production,HFC Replacement in Foam Production
VCS387,Electricity generation by utilization of waste heat from calcined petroleum coke production process,ACM0012,ACM0012 Waste energy recovery,Asia,VCS,Energy industries (renewable/non-renewable sources),Rain Calcining Limited,No,Waste Heat Recovery,Waste Heat Recovery
GS3618,VPA 6 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,GS MS Simplified Methodology for Efficient Cookstoves,GS Simplified Methodology for Clean and Efficient Cookstoves, ,GOLD,Energy Efficiency - Domestic,Bangladesh Bondhu Foundation,No,Cookstoves,Cookstoves
VCS4057,Guangzhou Xingfeng landfill gas to LNG Project,ACM0001,ACM0001 Flaring or use of landfill gas,Asia,VCS,Energy industries (renewable/non-renewable sources); Waste handling and disposal,Multiple Proponents,No,Landfill Methane,Landfill Methane
ACR437,Bluesource - Cumberland Mountains Improved Forest Management Project,ARB Compliance Offset Protocol: U.S. Forest Projects,ARB Compliance Offset Protocol: U.S. Forest Projects, ,ACR,Forest Carbon,Blue Source,Compliance,Improved Forest Management, 
CAR1199,Blue Source- Stonewall Improved Forest Management Project,ARB Compliance Offset Protocol: U.S. Forest Projects,ARB Compliance Offset Protocol: U.S. Forest Projects, ,CAR,Improved Forest Management - ARB Compliance,"Blue Source, LLC",No,Improved Forest Management,Improved Forest Management
ACR253,EOS ACR 253,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,ACR,Ozone Depleting Substances,EOS Climate Inc,Compliance,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
CAR832,Pure Chem Domestic ODS Destruction Project #4,CAR U.S. Ozone Depleting Substances Protocol,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,CAR,Ozone Depleting Substances - U.S.,Pure Chem Separation LP,Early Action,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
CAR1641,AgriCapture Grasslands Project 1,CAR U.S. Grassland Protocol,CAR U.S. Grassland Protocol, ,CAR,Avoided Grassland Conversion,AgriCapture Inc,No,Avoided Grassland Conversion,Avoided Grassland Conversion
VCS2703,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thanh Hoa Province – CPA 011,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Asia,VCS,Energy demand,Korea Carbon Management Ltd,No,Cookstoves, 
VCS4568,Muyuan Baicheng AWMS GHG Mitigation Project in Jilin Province,ACM0010,"ACM0010 GHG emission reductions from manure management systems
",Asia,VCS,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal","Muyuan Foods Co., Ltd.",No,Manure Methane Digester, 
VCS4411,Xinzhou Echeng Afforestation Project,AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Asia,VCS,Agriculture Forestry and Other Land Use,Jingle County Sailing Carbon Sink Development Co. LTD,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS876,Shree Nakoda Ispat Ltd 12MW Biomass power generation project,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),Shree Nakoda Ispat Ltd,No,Biomass, 
VCS373,"“Surplus power generation for grid” at Vayyuru, Andhra Pradesh",ACM0006,ACM0006 Electricity and heat generation from biomass,Asia,VCS,Energy industries (renewable/non-renewable sources),K.C.P SUGAR AND INDUSTRIES CORPORATION LIMITED,No,Biomass,Biomass
GS2456,GS1340 Efficient cookstoves in Burkina Faso - VPA-01 - tiipaalga F3PA cookstoves in Bam and Loroum,GS MS Simplified Methodology for Efficient Cookstoves,GS Simplified Methodology for Clean and Efficient Cookstoves, ,GOLD,Energy Efficiency - Domestic,Tiipaalga,No,Cookstoves,Cookstoves
GS12403,Improved Cookstove and Safe Water Programme – Nigeria - VPA 87,GS Methodology for emission reductions from safe drinking water supply,GS Methodology for emission reductions from safe drinking water supply, ,GOLD,Energy Efficiency - Domestic,Impact Carbon,No,Clean Water,Clean Water
GS11235,BioLite Improved Cook stoves Programme - CPA 022 supported by Republic of Korea,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Biolite Inc,No,Cookstoves, 
ACR1008,Advanced Refrigeration - ARS2022004,Advanced Refrigeration Systems,ACR Advanced Refrigeration Systems, ,ACR,Industrial Process Emissions,Therm Solutions Inc.,No,Advanced Refrigerants,Advanced Refrigerants
ACR485,Whirlpool HFO Amana 485,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,ACR Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use, ,ACR,Industrial Process Emissions,328,No,HFC Replacement in Foam Production,HFC Replacement in Foam Production
GS12618,GS7591 VPA 61 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12618),GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Cookstoves, 
VCS690,Improving Energy Efficiency in Railways' Residential Quarters - Southern and North East Region in India,AMS-II.J.,AMS-II.J. Demand-side activities for efficient lighting technologies,Asia,VCS,Energy demand,C-Quest Capital,No,Lighting, 
VCS1467,Wind Energy Project in Maharashtra by M/s Shah Promoters & Developers,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),Shah Promoters and Developers,No,Wind,Wind
VCS1210,Green Energy Project at Kutch by Powerica Limited,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,VCS,Energy industries (renewable/non-renewable sources),POWERICA LIMITED,No,Wind, 
ACR363,Tradewater ODS 4,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,ACR,Ozone Depleting Substances,"Tradewater, LLC",Compliance,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
GS11931,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 35,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Hestian Innovation,No,Cookstoves, 
GS3306,GS1247 VPA 11 Improved Kitchen Regimes: Gatsibo District Borehole Project Rwanda,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
GS12313,LED Distribution for Energy Wise India,AMS-II.C.,AMS-II.C. Demand-side energy efficiency activities for specific technologies, ,GOLD,Energy Efficiency - Domestic,Dhaval Chanv,No,Lighting, 
VCS116,Jilin Liaoyuan Meihe Coal Mine Methane Power Generation Project,ACM0008,ACM0008 Abatement of methane from coal mines,Asia,VCS,Mining/mineral production,"Liaoyuan Jingang Cement (Holding) Co., Ltd.",No,Mine Methane Capture,Mine Methane Capture
GS7538,Energising India using Solar Energy,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,GOLD,Solar Thermal - Electricity,AZURE POWER INDIA PRIVATE LIMITED,No,Solar - Centralized,Solar - Centralized
CAR1588,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Las Rosas,CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,Unión de Consultores Forestales S.C de R. L. de C.V.,No,Improved Forest Management,Improved Forest Management
VCS1731,CFL lighting scheme Bachat Lamp Yojana - CER Conversion,AMS-II.J.,AMS-II.J. Demand-side activities for efficient lighting technologies,Asia,VCS,Energy demand,Credits transferred from approved GHG program,No,Lighting, 
VCS2755,ZEYN ENERGY BIOGAS PLANT,AM0073,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant,Middle East,VCS,Waste handling and disposal,Multiple Proponents,No,Manure Methane Digester, 
GS3363,The Breathing Space Improved Cooking Stoves Programme India - VPA No. 05 Envirofit, , , ,GOLD,Energy Efficiency - Domestic,Envirofit International Ltd.,No,Cookstoves, 
VCS1443,"East African Afforestation, Reforestation and Revegetation Program",AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Africa,VCS,Agriculture Forestry and Other Land Use,Horn of Africa Regional Environment Center and Network (HoA-REC&N),No,Afforestation/Reforestation,Afforestation/Reforestation
ACR705,Anew - Empire Riverlands Forestry Project,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,ACR Improved Forest Management (IFM) on Non-Federal U.S. Forestlands, ,ACR,Forest Carbon,Blue Source,No,Improved Forest Management,Improved Forest Management
VCS789,Inner Mongolia Bayinxile Wind Power Project,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,VCS,Energy industries (renewable/non-renewable sources),China Resources Wind Power Inner Mongolia Bayinxil,No,Wind,Wind
VCS144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),PT Indonesia Power,No,Geothermal,Geothermal
VCS3491,CORE CARBON VANAM IN WEST BENGAL AND TAMIL NADU,AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Asia,VCS,Agriculture Forestry and Other Land Use,Core CarbonX Solutions Pvt. Ltd.,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS968,Sungai Kerling Hydropower Plant,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),Renewable Power Sdn. Bhd.,No,Hydropower,Hydropower
GS1032,Swine farms biogas integrated power project in central treatment plants.,AM0073,AM0073 GHG emission reductions through multi-site manure collection and treatment in a central plant, ,GOLD,Biogas - Electricity,Lumina Engenharia e Consultoria Ltda.,No,Manure Methane Digester, 
VCS1122,April Salumei REDD Project,VM0007;VM0010,VM0007 REDD+ Methodology Framework (REDD-MF);VM0010 Methodology for Improved Forest Management: Conversion from Logged to Protected Forest,Oceania,VCS,Agriculture Forestry and Other Land Use,Rainforest Project Management Limited.,No,REDD+, 
GS12129,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA022,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Greenway Grameen Infra Private Limited,No,Cookstoves, 
VCS413,Hebei Yuxian Kongzhongcaoyuan 49.5MW Wind Farm Project,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",No,Wind,Wind
VCS155,Ewald 1/2/7 Utilization of Coal-Mine-Methane,AMS-III.D.,AMS-III.D. Methane recovery in animal manure management systems, ,VCS,Mining/mineral production,Carbon-TF B.V.,No,Mine Methane Capture,Mine Methane Capture
GS12276,Bitola SPP,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,GOLD,Solar Thermal - Electricity,Life Iklim ve Enerji Ltd. Sti.,No,Solar - Centralized,Solar - Centralized
GS11016,GS5047 VPA80 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VIII,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Likano Project Development GmbH,No,Bundled Energy Efficiency, 
GS5463,Oromia Cookstove Distribution Project,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Oromia Coffee Farmers Cooperative Union,No,Cookstoves, 
ACR189,Miller Forest,ARB Compliance Offset Protocol: U.S. Forest Projects,ARB Compliance Offset Protocol: U.S. Forest Projects, ,ACR,Forest Carbon,Steve Miller and Florence Miller Co-Trustees of the Edward Miller Trust,Compliance,Improved Forest Management, 
CAR1670,Captura de Carbono Forestal Ejido El Zapote,CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,BRET Consultores,No,Improved Forest Management,Improved Forest Management
GS784,Guangzhou Zhujiang Beer Methane Recovery Project (300068)_pre-CDM VER,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation, ,GOLD,Biogas - Electricity,South Pole Carbon Asset Management Ltd.,No,Methane Recovery in Wastewater, 
ACR537,Wabash Abandoned Mine Methane Recovery Project,ARB Compliance Offset Protocol: Mine Methane Capture Projects,ARB Compliance Offset Protocol: Mine Methane Capture Projects, ,ACR,Coal Mine Methane,Keyrock Environment LLC,Compliance,Mine Methane Capture,Mine Methane Capture
VCS2966,"Installation Of Solar Milling Plants for Household In Zambia, Project- 1",AMS-I.B.,AMS-I.B. Mechanical energy for the user with or without electrical energy,Africa,VCS,Energy industries (renewable/non-renewable sources),Carbon Project Australia Pty Ltd,No,Solar - Distributed, 
GS11181,GS1247 VPA 308 - Togo Safe Water,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
CAR1221,MEGABIODIGESTOR LA POPULAR,CAR Mexico Livestock Protocol,CAR Mexico Livestock Protocol, ,CAR,Livestock - MX,"INTELIMETER, S.A. DE C.V.",No,Manure Methane Digester, 
VCS40,Yichun Erduoyan Wind Power Project 28.05MW,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),"Yichun Xinganling Wind Power Co., Ltd.",No,Wind,Wind
GS614,Biogas Tanks in Guizhou Province in China,GS Baseline and Monitoring Methodology Biodigester,GS methodology For Animal Waste Managment And Biogas Application, ,GOLD,Biogas - Heat,GoodPlanet,No,Biodigesters, 
VCS176,"Methane Capture, Power and Heat generation from Coal Mine Gas in the Concession HER-TEUTO",AM0010,AM0010 Landfill gas capture and electricity generation projects where landfill gas capture is not mandated by law,Europe,VCS,"Energy industries (renewable/non-renewable sources); Fugitive emissions from fuels (solid, oil and gas)",Carbon-TF B.V.,No,Mine Methane Capture, 
GS393,*SolarAid Microsolar Lanterns Project for Malawi,Other,Other, ,GOLD,Solar Thermal - Electricity,Unknown Project Developer,No,Solar Lighting, 
VCS2429,Distribution of Improved cook stove- Phase 15,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Asia,VCS,Energy demand,G K Energy Marketers Pvt. Ltd,No,Cookstoves, 
VCS601,"2.50 MW Wind Project at Kappadagudda, Gadag District, Karnataka",AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),R.PRAVEEN CHANDRA,No,Wind,Wind
