project_id,project_name,methodologyorprotocol,fully_harmonized_methodologyorprotocol,region,voluntary_registry,type_from_registry,project_developer,arborwa_project,type,rule-based_type_mapping_first
GS3078,GS1247 VPA 23 Improved Kitchen Regimes : Improved Cook Stoves in Chamanculo C Maputo (Mozambique),GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Cookstoves, 
GS1329,GS1265 - Rwanda Biomass Conservation - VPA (1) - African Biomass Energy Conservation POA,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Hestian Innovation,No,Cookstoves, 
GS3560,GS1247 VPA 36 Improved Kitchen Regimes - Dowa Boreholes Malawi,GS Methodology for Improved Cook stoves and Kitchen Regimes,GS Methodology for Improved Cookstoves and Kitchen Regimes, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
GS11275,Improved Cookstove and Safe Water Programme – Nigeria – VPA 17,GS Methodology for emission reductions from safe drinking water supply,GS Methodology for emission reductions from safe drinking water supply, ,GOLD,Energy Efficiency - Domestic,Impact Carbon,No,Clean Water,Clean Water
VCS4481,Restore Africa: Restoring trees and livelihoods in Kenya,Methodology Under Development,Methodology Under Development,Africa,VCS,Agriculture Forestry and Other Land Use,Global Evergreening Alliance,No,Afforestation/Reforestation, 
VCS214,"Lohberg 1/2, Utilization of Coal-Mine-Methane",ACM0008,ACM0008 Abatement of methane from coal mines, ,VCS,"Fugitive emissions from fuels (solid, oil and gas)",Carbon-TF B.V.,No,Mine Methane Capture,Mine Methane Capture
CAR1663,"XICO2e Carbono Forestal Ejido Pueblo Nuevo, Durango, México",CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,ALABOOL TRUST SA DE CV,No,Improved Forest Management,Improved Forest Management
GS12214,N'situ pelende by Colruyt group,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,GS Methodology for Afforestation/Reforestation GHG Emissions Reduction and Sequestration, ,GOLD,A/R,ETABLISSEMENTEN FRANZ COLRUYT,No,Afforestation/Reforestation,Afforestation/Reforestation
GS12113,GS12046 VPA-001 Clean Cooking and Safe Water PoA in India by EcoAct Odisha State VPA ,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,EcoAct,No,Bundled Energy Efficiency, 
GS11741,GS10789 VPA66: Efficient and Clean Cooking for households in Nigeria,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Global Cookstoves Limited,No,Cookstoves, 
GS5800,Heavy Duty Institutional Cook Stoves for Uganda,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Public Sector,Virunga Engineering Works,No,Cookstoves, 
GS11891,Foundation Wind Energy-I Limited 50 MW Wind Farm Project,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,GOLD,Wind,Foundation Wind Energy-II (Private) Limited,No,Wind,Wind
VCS2678,Shangqiu MSW landfill site LFG recovery to power project,AMS-I.D.;AMS-III.G.,AMS-I.D. Grid connected renewable electricity generation;AMS-III.G. Landfill methane recovery,Asia,VCS,Energy industries (renewable/non-renewable sources); Waste handling and disposal,"Henan BCCY Environmental Energy CO.,LTD.",No,Landfill Methane,Landfill Methane
GS7398,GS5047 VPA29 African Improved Cookstoves and Clean Water Programme: Nyagatare Safe Water Project IX,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Likano Project Development GmbH,No,Community Boreholes, 
VCS2318,Luviro hydro plant,AMS-I.L.,AMS-I.L. Electrification of rural communities using renewable energy,Africa,VCS,Energy industries (renewable/non-renewable sources),AERA Group.,No,Hydropower,Hydropower
VCS1358,Erdemir Sub-project # 6:Continuous Annealing Line (CAL) Waste Heat Recovery Boiler (WHRB),AMS-III.Q,AMS-III.Q. Waste energy recovery,Middle East,VCS,Manufacturing industries,Eregli Demir ve Celik Fabrikalari T.A.S.,No,Waste Heat Recovery,Waste Heat Recovery
GS7544,Clean Cooking Solutions for Rural Nepal,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Value Network Venture Advisory Services Pte. Ltd.,No,Cookstoves, 
GS967,Yinjiang  Rural Methane Digesters Project in Guizhou Province China,AMS-I.C.,AMS-I.C. Thermal energy production with or without electricity, ,GOLD,Biogas - Heat,Guizhou Honor Carbon Asset Management Co. Ltd,No,Biodigesters, 
GS12095,TERRAGRN – Land Regeneration through Agroforestry in Mpumalanga South Africa - VPA 01,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,GS Methodology for Afforestation/Reforestation GHG Emissions Reduction and Sequestration, ,GOLD,A/R,TERRAGRN PRIVATE LIMITED,No,Afforestation/Reforestation,Afforestation/Reforestation
CAR1268,A-Gas Americas 2017-6,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,CAR,Ozone Depleting Substances - U.S. - ARB Compliance,Reclamation Technologies Inc.,Compliance,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
VCS1017,CEMEX USA: ALTERNATIVE FUELS AND BIOMASS PROJECT AT DEMOPOLIS CEMENT PLANT,AMS-III.AS.,AMS-III.AS. Switch from fossil fuel to biomass in existing manufacturing facilities for non-energy applications,North America,VCS,Energy distribution,CEMEX Southeast LLC,No,Biomass, 
GS11561,Salkhit wind farm ,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,GOLD,Wind,GAİA CLİMATE FİNANSAL DANIŞMANLIK HİZMETLERİ VE TİCARET ANONİM ŞİRKETİ,No,Wind,Wind
GS11945,Samarth- Empowering lives through clean technology,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Udaipur Urja Initiatives,No,Cookstoves, 
VCS1068,Hydroelectric Project El Edén,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Latin America,VCS,Energy industries (renewable/non-renewable sources),PROELECTRICA S.A.S E.S.P,No,Hydropower,Hydropower
VCS1048,NATIONAL CARBON TRADING PROJECT FOR WEATHERIZATION OF LOW-INCOME DWELLINGS,VM0008,VM0008 Weatherization of Single-Family and Multi-Family Buildings,North America,VCS,Energy industries (renewable/non-renewable sources),NASCSP,No,Weatherization,Weatherization
VCS3020,Dongyang Wastewater Treatment Plant Project,AM0080,AM0080 Mitigation of greenhouse gases emissions with treatment of wastewater in aerobic wastewater treatment plants,Asia,VCS,Waste handling and disposal,"CSD Water Service Co., Ltd.",No,Methane Recovery in Wastewater, 
VCS484,Thermal energy from Biomass at Mohota Mills,AMS-I.C.,AMS-I.C. Thermal energy production with or without electricity,Asia,VCS,Energy industries (renewable/non-renewable sources),The Rai Saheb Rekhchand Mohota Spinning & Weaving,No,Biomass, 
GS2678,Huili Shubaoxiang Solar PV Power Generation Phase I Project,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation, ,GOLD,Solar Thermal - Electricity,Climate Bridge (Shanghai) Ltd.,No,Solar - Centralized,Solar - Centralized
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),JSW Hydro Energy Limited,No,Hydropower,Hydropower
VCS4463,Land Life Reforestation and Restoration on Degraded Land in Australia,AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Oceania,VCS,Agriculture Forestry and Other Land Use,Land Life Company B.V.,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS1238,AAC Blocks project by Mohit Industries Limited,AMS-III.Z,"AMS-III.Z. Fuel switch, process improvement and energy efficiency in brick manufacture",Asia,VCS,Manufacturing industries,Big Bloc Construction Limited,No,Brick Manufacturing Emission Reductions,Brick Manufacturing Emission Reductions
VCS1451,Yeong Yang 61.5MW Wind Farm Project - CER Conversion,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),Credits transferred from approved GHG program,No,Wind,Wind
VCS4430,Reflorestamento de Impacto no Brasil Project,AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Latin America,VCS,Agriculture Forestry and Other Land Use,Multiple Proponents,No,Afforestation/Reforestation,Afforestation/Reforestation
GS7610,Waste Management PoA in India VPA 1,AMS-III.F.,AMS-III.F. Avoidance of methane emissions through composting, ,GOLD,Other,Value Network Venture Advisory Services Pte. Ltd.,No,Waste Diversion, 
GS4382,VPA 17 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,GS MS Simplified Methodology for Efficient Cookstoves,GS Simplified Methodology for Clean and Efficient Cookstoves, ,GOLD,Energy Efficiency - Domestic,Bangladesh Bondhu Foundation,No,Cookstoves,Cookstoves
GS4544,Sustainable Forest Plantations Leon ,Afforestation/Reforestation GHG Emissions Reduction & Sequestration Methodology,GS Methodology for Afforestation/Reforestation GHG Emissions Reduction and Sequestration, ,GOLD,A/R,Fundacion DIA,No,Afforestation/Reforestation,Afforestation/Reforestation
ACR589,Tradewater ODS 36,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,ACR,Ozone Depleting Substances,"Tradewater, LLC",Compliance,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
GS7049,Sichuan Rural Poor-Household Biogas Development Programme (GS1239 CER to VER conversion),AMS-I.I.,AMS-I.I. Biogas/biomass thermal applications for households/small users, ,GOLD,Biogas - Heat,UPM Umwelt-Projekt-Management GmbH,No,Biodigesters, 
CAR467,Coffee County Sanitary Landfill Gas Collection System,CAR U.S. Landfill Protocol,CAR U.S. Landfill Protocol, ,CAR,Landfill Gas Capture/Combustion,Coffee County Commission,No,Landfill Methane,Landfill Methane
GS1249,GS2504 - Voluntary Gold Standard multi-country improved cookstove PoA - Oserian Flower Farm Offset Project 2 - Suswa 1,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,South Pole Carbon Asset Management Ltd.,No,Cookstoves, 
VCS306,"8.5 MW Wind Energy Project by KS Oils Limited, India",AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),KS Oils Ltd,No,Wind,Wind
CAR1011,A-GAS RemTec 2013-1,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,CAR,Ozone Depleting Substances - U.S. - ARB Compliance,Reclamation Technologies Inc.,Compliance,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
GS5836,VPA 3 Project - Application of advanced hull coatings to reduce shipping fuel consumption, , , ,GOLD,Energy Efficiency - Transport Sector,International Paint Limited,No,Shipping, 
VCS383,"7.4 MW Bundled grid-connected wind electricity generation project, Tamil Nadu, India",AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),Multiple Proponents,No,Wind,Wind
GS439,*Burgaz Wind Farm Project Turkey,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation, ,GOLD,Wind,Yeniden Enerji Elektrik Uretim Anonim Sirketi,No,Wind,Wind
GS6289,Renoe Acipayam Solar Power Plant,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation, ,GOLD,Solar Thermal - Electricity,Cagla Balci Eris,No,Solar - Centralized,Solar - Centralized
CAR1602,N.C.P.E. Valentín Gómez Farías,CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,Toroto SAPI de CV,No,Improved Forest Management,Improved Forest Management
VCS1378,"Forestry Project for the Basin of the Chinchina River, an Environmental and Productive Alternative for the City and the Region",AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Latin America,VCS,Agriculture Forestry and Other Land Use,Multiple Proponents,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS2291,Guizhou Panjiang Low Concentration Coal Mine Methane Power Generation Project Phase 2,ACM0008,ACM0008 Abatement of methane from coal mines,Asia,VCS,"Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production","Guizhou Panjiang CBM Development&Utilization Co., Ltd.",No,Mine Methane Capture,Mine Methane Capture
CAR430,RPH Ranch,CAR U.S. Forest Protocol,CAR U.S. Forest Protocol, ,CAR,Conservation-Based Forest Management,RPH Comptche Properties LLC,No,Improved Forest Management,Improved Forest Management
VCS2812,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-048,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Africa,VCS,Energy demand,Korea Carbon Management Ltd,No,Cookstoves, 
VCS3580,Ban Odisha 05,AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Asia,VCS,Agriculture Forestry and Other Land Use,Core CarbonX Solutions Pvt. Ltd.,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS2031,ReNew Power bundled Wind Project,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),ReNew Power Limited,No,Wind,Wind
VCS1658,Tugela Mill Fuel Switching Project - CER Conversion,AMS-I.C.,AMS-I.C. Thermal energy production with or without electricity,Africa,VCS,Energy industries (renewable/non-renewable sources),Credits transferred from approved GHG program,No,Biomass, 
CAR1101,Vander Haak Dairy COP,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems, ,CAR,Livestock - ARB Compliance,ClimeCo LLC,Compliance,Manure Methane Digester,Manure Methane Digester
VCS1535,Biomass/Biogas based heat and power generation at Everest Starch,AMS-I.C.,AMS-I.C. Thermal energy production with or without electricity,Asia,VCS,Energy industries (renewable/non-renewable sources),Everest Starch India Private Limited,No,Biomass, 
VCS506,"DARICA-1 99 MW Hydro Power Plant Project, Turkey",ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),Bilgin Guc Santralleri Enerji Uretim A.S.,No,Hydropower,Hydropower
ACR168,Angeles National Forest Carbon Demonstration Project,Afforestation and Reforestation of Degraded Lands,ACR Afforestation and Reforestation of Degraded Lands, ,ACR,Forest Carbon,National Forest Foundation,No,Afforestation/Reforestation, 
GS4875,9.5 MW wind energy based power generation by Interocean Group,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation, ,GOLD,Wind,Interocean Group,No,Wind,Wind
GS395,La Esperanza Hydroelectric Project,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation, ,GOLD,"Small, Low - Impact Hydro",atmosfair gGmbH,No,Hydropower,Hydropower
VCS4047,CLIMATE SUSTAINABILITY THROUGH HORTICULTURE PROJECT IN INDIA,AR-AMS0007,AR-AMS0007 Afforestation and reforestation project activities implemented on lands other than wetlands,Asia,VCS,Agriculture Forestry and Other Land Use,Tata Communications Limited,No,Afforestation/Reforestation,Afforestation/Reforestation
